transaction_unique_identifier,price,date_of_transfer,postcode,property_type,new_build_flag,tenure_type,primary_addressable_object_name,secondary_addressable_object_name,street,locality,town_city,district,county,ppd_category_type,record_status,db_id
{8216575C-01FE-4259-9673-9EC4D86FA56B},136000,1997-02-28,CB1 2DZ,T,N,F,113,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1854794
{07CFB66C-5741-4034-80D9-04C68B7C6FAE},146000,1997-10-14,CB1 2DZ,T,N,F,55,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1909041
{FACA4940-3267-4B0B-8CB4-6ACE3A12DEC9},118000,1997-03-12,CB1 2DZ,T,N,F,39,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2017767
{4105841B-B130-43EF-BAC9-6A041F2A2A51},196000,1997-11-28,CB1 2DZ,T,N,F,57,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2041103
{6297B192-AF98-4F8D-B378-B7D45ED88887},160000,1997-10-21,CB1 2DZ,T,N,F,71,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2100142
{96BD2FF4-FFB1-4DD2-8289-50A061F8FEB4},562000,2011-11-17,CB1 2DZ,T,N,F,121,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2251633
{38517DF6-9079-47A4-A9F4-E5B966C1B8D4},605000,2011-07-11,CB1 2DZ,T,N,F,105,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2542001
{B3C29E02-FF07-4D67-8C25-A030556E7321},590000,2011-10-05,CB1 2DZ,T,N,F,91,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2659567
{C068B6B5-DB69-4AF6-BB07-02970E427F60},800000,2013-09-27,CB1 2DZ,S,N,F,41,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4598236
{D146855F-F875-40AE-9CC6-F806A8EF2E93},490000,2013-05-24,CB1 2DZ,T,N,F,15,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4634890
{4795A2D7-C699-46F6-8C29-66AF57180A6D},998500,2014-07-14,CB1 2DZ,T,N,F,121,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5057250
{271C5A5A-A1DF-4493-95E6-ED2EA7C122A5},480000,2014-07-29,CB1 2DZ,T,N,F,51,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5480558
{C0A733F2-3353-42BE-89CA-DA45AA50C1AE},670000,2015-02-12,CB1 2DZ,T,N,F,59,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6166287
{AD4EE2AA-8C55-43F0-B103-6D4A1F36692B},775000,2015-09-10,CB1 2DZ,T,N,F,29,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6744920
{3B7E0B8F-8C70-EA99-E050-A8C062057E77},505000,2016-08-15,CB1 2DZ,T,N,F,43,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6888706
{39140479-54CE-3206-E050-A8C063057647},880000,2016-06-28,CB1 2DZ,T,N,F,57,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,7009373
{42A5A708-D7B8-56E8-E050-A8C06205331E},800000,2016-11-18,CB1 2DZ,D,N,F,73,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,7351461
{31FB4C16-E99D-57B9-E050-A8C063053436},710000,2016-03-11,CB1 2DZ,T,N,F,103,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,7439730
{6DA08449-A4E0-30F2-E053-6B04A8C05F3B},800000,2018-05-04,CB1 2DZ,T,N,F,77,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,9265671
{68FEB20B-2AAC-38DA-E053-6C04A8C051AE},560000,2018-03-06,CB1 2DZ,T,N,F,15,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,9751200
{85866A64-74B5-143F-E053-6B04A8C06A15},775000,2019-03-01,CB1 2DZ,T,N,F,111,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,10275661
{8355F008-B9AB-55C5-E053-6B04A8C0D090},521000,2019-01-11,CB1 2DZ,T,N,F,51,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,10593422
{919FEC04-EA3A-9A90-E053-6C04A8C0A300},955000,2019-08-28,CB1 2DZ,T,N,F,81,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,10821884
{B82222EC-854C-6691-E053-6B04A8C02FB2},575000,2020-10-16,CB1 2DZ,T,N,F,47,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,11483173
{AE4D86D3-D108-4619-E053-6C04A8C03CD0},805000,2020-07-20,CB1 2DZ,T,N,F,71,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,11693282
{9FF0D969-800C-11ED-E053-6C04A8C06383},840000,2020-01-29,CB1 2DZ,T,N,F,95,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12016836
{C6209F5E-EF06-295E-E053-6C04A8C0DDCC},530000,2021-03-31,CB1 2DZ,T,N,F,39,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13019358
{E073986A-DC3A-2134-E053-6C04A8C0233B},537500,2022-01-14,CB1 2DZ,T,N,F,53,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13395607
{EA3278A9-9261-2676-E053-6B04A8C015F8},865000,2022-08-31,CB1 2DZ,T,N,F,87,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13532674
{F3B6C197-C76B-6E40-E053-6C04A8C0B3B4},750000,2022-11-17,CB1 2DZ,T,N,F,23,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13888428
{E7B085FB-DB42-7E31-E053-6C04A8C0E67F},535000,2022-02-24,CB1 2DZ,S,N,F,3,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,14165125
{1C3E72FD-DDAB-F410-E063-4804A8C0DFA6},1150000,2023-12-21,CB1 2DZ,T,N,F,57,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,14892850
{F87E72F8-A270-176C-E053-6B04A8C0D2BE},640000,2023-02-21,CB1 2DZ,T,N,F,9,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15192723
{237B17FD-ACA1-22AC-E063-4804A8C0EA3A},644108,2024-04-16,CB1 2DZ,T,N,F,47,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15551354
{CAC2C6CC-F24F-4867-B698-D656A4E2B9FF},230000,1998-07-27,CB1 2DZ,T,N,F,81,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15741687
{B633DEDD-1E13-45BA-BE26-A917C7AB04F8},165000,1998-09-30,CB1 2DZ,T,N,F,25,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15960028
{CBBAE52F-459F-4876-8A05-CC483888E5EA},129000,1998-12-18,CB1 2DZ,T,N,F,15,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16145168
{BB05FCEB-4B33-4069-B983-6AA198096326},156000,1998-10-09,CB1 2DZ,T,N,F,29,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16633245
{DFDA5787-E172-4468-840A-EF9A75F451B0},154000,1998-01-30,CB1 2DZ,T,N,F,77,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16637662
{DB246E7C-B1CB-46DD-85F2-8309B15390E0},211000,1999-12-03,CB1 2DZ,T,N,F,13,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17061342
{B1106C15-2583-4A68-BF39-736696D5E30E},200000,1999-10-25,CB1 2DZ,T,N,F,67,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17435841
{A9B15732-BF72-4183-A71A-48AD3B9C3923},212500,1999-11-26,CB1 2DZ,T,N,F,61,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17691805
{36B9A6ED-D0E9-408F-BFFF-B03929A27588},226750,2000-04-07,CB1 2DZ,T,N,F,33,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,18255769
{3F48F298-77B7-410E-A93C-2CCEB70B31D9},182000,2000-09-12,CB1 2DZ,T,N,F,95,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,18575723
{7096D209-F822-482C-9DAE-78BC7ECF5DE6},213000,2000-10-11,CB1 2DZ,T,N,F,21,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,18873826
{C26D3C1D-6BA8-4C73-AF82-1E80A88FBD27},315000,2001-07-17,CB1 2DZ,T,N,F,115,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19445243
{5091E66A-1267-483A-B785-0D8ED876A44C},250000,2001-04-11,CB1 2DZ,T,N,F,105,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19513062
{E1331FD5-498E-4DFE-92F2-41E999DE1CCA},220000,2001-10-12,CB1 2DZ,T,N,F,43,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19701333
{71FFA168-1942-4200-B2C4-957B476E50DD},285000,2001-10-09,CB1 2DZ,S,N,F,111,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19869450
{3FAE037F-B36D-4C23-8AAD-4ABCEB2ECAC9},240000,2001-05-10,CB1 2DZ,T,N,F,21,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19987174
{4043F30A-E889-4509-A0BF-AAC7D9E02CEB},270000,2001-08-31,CB1 2DZ,T,N,F,35,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,20227532
{8717D225-4AF9-4858-A158-B2FD1769140F},295000,2001-05-03,CB1 2DZ,T,N,F,57,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,20428805
{1E7CA563-62A4-4AF1-B39E-D6F432B5E5A3},320000,2001-10-19,CB1 2DZ,T,N,F,29,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,20642484
{C480AABA-0BCC-4DDD-96B5-B1239DC05AF6},249950,2002-05-23,CB1 2DZ,T,N,F,91,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,20747930
{88969AF7-A55D-4176-8BAB-E92EE5E76C8F},362500,2002-11-22,CB1 2DZ,T,N,F,35,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,21351478
{44D63FC8-C75F-4611-8E5C-E1AD087318BE},210000,2002-07-22,CB1 2DZ,T,N,F,95,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,21786206
{508B5FF8-F528-4E59-B287-82740AA6796F},249000,2002-03-28,CB1 2DZ,T,N,F,109,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,21889507
{B2A2CD26-981E-4598-8BBC-8B6CD885D98F},150000,2002-05-23,CB1 2DZ,T,N,F,113,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22100460
{B932AFFC-C263-4DED-837B-AEE4469B2F02},170000,2003-09-30,CB1 2DZ,S,N,F,3,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22466684
{3E019F45-7A32-4531-9907-5E87988E9DA7},330000,2003-06-19,CB1 2DZ,T,N,F,77,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22489543
{B368938D-6944-43C7-966D-3C7970289B2B},285000,2003-07-02,CB1 2DZ,T,N,F,75,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22604233
{F78D3104-4B23-40DD-A349-78186728455D},240000,2004-06-25,CB1 2DZ,T,N,F,45,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,23985920
{1FDCB24E-8254-4DAB-B631-FD16424E35D8},335000,2004-04-06,CB1 2DZ,T,N,F,27,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24496593
{34C35639-200D-49D0-ADA5-19C15CCA601A},292000,2005-10-24,CB1 2DZ,T,N,F,91,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24980378
{0706A44F-6168-49A6-BE29-C2C861D0298C},375000,2005-07-19,CB1 2DZ,T,N,F,105,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25143578
{99CB6F9C-60DC-4C09-B4B7-14936D9300E6},285000,2005-03-04,CB1 2DZ,T,N,F,93,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25416315
{F9AE3818-39CB-48DF-A9EA-2D32363BC1F0},367500,2005-07-12,CB1 2DZ,T,N,F,67,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25469307
{F7B63473-E971-4C69-90D8-43CA02984F44},349000,2005-04-08,CB1 2DZ,T,N,F,95,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25555397
{803D78A0-7E29-4209-A3A8-1026CC4F79AD},375000,2005-03-11,CB1 2DZ,T,N,F,79,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25622043
{8B649BD9-D71D-4D81-859E-60511221CBF2},330000,2005-12-14,CB1 2DZ,T,N,F,93,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25732457
{3D41E398-D2F6-45A8-B1BF-B13871DEA0FD},225000,2005-03-18,CB1 2DZ,T,N,F,1,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25823479
{08D19768-51CB-48DE-B08A-170A09F809F7},413000,2006-02-24,CB1 2DZ,T,N,F,33,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25977446
{A71DCDC0-F3B0-4399-ADAB-E837D5B2EF62},264115,2006-05-30,CB1 2DZ,T,N,F,45,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26022135
{9383D43D-2BB5-4F9C-83BB-23FAAD3AE8B4},190773,2006-02-24,CB1 2DZ,T,N,F,127,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26045722
{DAA92727-1CDF-44E9-87DB-B9628FCF55E4},325555,2006-10-20,CB1 2DZ,T,N,F,47,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26217951
{76D74DE4-7213-45BA-AA72-6E19F525FED4},310000,2006-04-28,CB1 2DZ,T,N,F,25,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26419247
{9AF0AE8B-EE75-4A92-AEED-E59C3F3797FB},450000,2006-12-15,CB1 2DZ,T,N,F,111,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26550713
{6E1CAD18-9445-460B-AD85-85D6D87FA651},325000,2006-11-23,CB1 2DZ,T,N,F,103,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27084433
{D986CF78-92D6-45CC-89DA-048C6C6FF7E2},370000,2006-11-10,CB1 2DZ,D,N,F,73,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27158051
{51B867D7-74C8-494F-92D2-0BC7262ECA2F},456000,2006-07-04,CB1 2DZ,T,N,F,105,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27169534
{6B8DA00E-3F53-42BF-AB53-640F055D4880},430000,2006-12-15,CB1 2DZ,T,N,F,113,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27208238
{83A6093E-034C-4D6D-999C-77E7B25C0614},390000,2006-05-25,CB1 2DZ,T,N,F,21,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27212934
{0608891D-05D5-490B-AB66-6FDB94E6DF38},443152,2007-02-21,CB1 2DZ,T,N,F,35,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27610319
{27F7CB6B-84C3-4182-B1CA-799F9B414955},315000,2007-09-14,CB1 2DZ,T,N,F,43,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27682117
{675252FA-79D0-4F10-A063-D81A587802CD},412000,2007-06-27,CB1 2DZ,T,N,F,15,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27888301
{61506D7F-FE28-418E-91A8-51155B4886AA},563777,2007-11-16,CB1 2DZ,T,N,F,109,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28218966
{41CF9C1D-AB3B-490D-9DB1-E2BC5F4F7DF4},450000,2007-02-28,CB1 2DZ,T,N,F,61,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28641660
{A15DF909-5B48-4601-B030-9A4C5C98F839},444000,2008-10-27,CB1 2DZ,T,N,F,91,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29307296
{636D79F5-FB69-4AC3-A9F8-DEBD6C7F8B74},576000,2010-01-07,CB1 2DZ,T,N,F,79,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30343629
{F958298E-123D-4ADB-802C-BC43DC646DF0},123000,1996-12-20,CB1 2EA,D,N,F,26,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,33222
{61684697-D8F1-4CEC-9CBD-7EE940D39C71},47500,1996-02-09,CB1 2EA,T,N,F,66,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,291740
{FBEBF7D9-6808-4A8E-872B-A355A071BA10},143000,1996-03-26,CB1 2EA,S,N,F,28,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,623982
{6B1F9CC3-7283-4753-B03B-685857F88FA5},167000,1996-07-12,CB1 2EA,T,N,F,76,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,624231
{63F62411-918B-43F3-BC29-544875B175B5},78000,1996-11-14,CB1 2EA,T,N,F,42,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,674108
{220DA41F-639C-4FE3-A3EF-766E8C682989},177500,1996-05-13,CB1 2EA,T,N,F,96,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,775470
{D491A2CA-ECE9-45EA-9275-2012D6D5A186},122000,1996-10-18,CB1 2EA,S,N,F,24,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,929856
{587AB9C6-FF42-438C-9A56-9CCDB9C44AC1},10000,1997-07-31,CB1 2EA,T,N,F,106,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1387036
{2B6369E4-A2E5-43DE-9BF6-FEE94CE5A250},220000,1997-10-28,CB1 2EA,T,N,F,84,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1722351
{2B9684D7-6911-4D71-BB4B-0B90623561A8},82500,1997-04-11,CB1 2EA,T,N,F,16,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1882708
{682A1C98-3CFF-4B6F-B347-1A3A7B272527},196000,1997-08-28,CB1 2EA,T,N,F,54,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2137963
{4577BD31-A230-4E7A-82E2-2ADA4F151D1C},275000,2011-02-16,CB1 2EA,T,N,F,12,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2889053
{FBDDF5D0-8915-4756-A75E-E833877485F5},687000,2012-11-06,CB1 2EA,T,N,F,66,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3101674
{4F8F508E-2BEE-4CCB-B4EC-D389EA74BE2C},73744,2012-11-16,CB1 2EA,T,N,F,108,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3436723
{FFB9116B-FA93-43C0-A6DD-EB8062A64DD3},455000,2012-11-08,CB1 2EA,D,N,F,26,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3605566
{E2DB1231-C606-4CCC-93B6-F6EE16260C05},1057500,2015-01-14,CB1 2EA,T,N,F,80,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5797008
{582D0636-9E4E-8F22-E053-6C04A8C01BAC},1000000,2017-07-18,CB1 2EA,T,N,F,100,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,7902104
{64342BFD-CF5F-422C-E053-6C04A8C0FB8A},542000,2017-12-18,CB1 2EA,S,N,F,36,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8550701
{6DA08449-A2F4-30F2-E053-6B04A8C05F3B},410000,2018-04-17,CB1 2EA,T,N,F,16,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,9265298
{C8A3A575-E494-0425-E053-6C04A8C0947B},1067500,2020-11-30,CB1 2EA,S,N,F,110,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,11793188
{C18F412A-8AA4-81A6-E053-6B04A8C0AD18},983000,2021-04-14,CB1 2EA,T,N,F,96,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12488678
{CD5A9DCB-9362-310A-E053-6C04A8C00A1F},780000,2021-06-03,CB1 2EA,T,N,F,38,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12967219
{C3C3F9B6-9D6B-362B-E053-6B04A8C03ACC},550000,2021-03-12,CB1 2EA,O,N,F,18,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,13156674
{E073986A-DBF7-2134-E053-6C04A8C0233B},1253101,2022-04-08,CB1 2EA,T,N,F,94,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13394482
{E53EDD2D-619F-83EC-E053-6B04A8C03A59},740000,2022-06-30,CB1 2EA,S,N,F,46,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13692016
{EED73E75-3BC2-6AF3-E053-6C04A8C08ABA},1290000,2022-10-28,CB1 2EA,T,N,F,84,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,14053579
{D93B27B0-5867-3100-E053-6C04A8C08887},450000,2022-01-28,CB1 2EA,S,N,F,50,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,14411963
{01EB45EF-7CB9-40F3-E063-4704A8C05FDE},1500000,2023-06-01,CB1 2EA,T,N,F,92,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15070577
{1EAE3DF7-4BCD-9EB1-E063-4704A8C09D02},467500,2024-06-11,CB1 2EA,O,N,F,16,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,15469872
{99875235-8B5A-4EA0-B516-A49D3B113163},115000,1998-06-30,CB1 2EA,S,N,F,46,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16477055
{C55C444E-0C82-4099-ADB1-799066CD5595},170000,1998-10-29,CB1 2EA,T,N,F,64,,MAWSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16677313
{DF1B27DE-7421-4165-9E70-013DB1609010},196500,1999-02-17,CB1 2EA,T,N,F,54,,MAWSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17967389
