,,addr:city,addr:housenumber,addr:interpolation,addr:postcode,addr:street,source,geometry,amenity,indoor,operator,operator:wikidata,postal_code,ref,addr:full,building,leisure,name,sport,wheelchair,access,building:levels,roof:levels,brand,brand:wikidata,toilets:wheelchair,note,opening_hours,website,addr:housename,historic,addr:country,bunker_type,military,source:name,source:addr:postcode,covered,tourism,locked,nodes,ref:university_of_cambridge,charge,fee,length,lit,location,swimming_pool,network,noaddress,wikidata,wikimedia_commons,occupier,alt_ref,source:ref,old_name,twitter,brand:wikipedia,fhrs:authority,fhrs:id,fhrs:local_authority_id,stars,comedy,note:phone,phone,wikipedia,denomination,ref:dove,religion,roof:shape,contact:website,official_name,shop,check_date,description,source:occupier,landuse,railway,railway:ref,railway:signal_box,roof:orientation,alt_name,floor:material,food,internet_access,outdoor_seating,real_ale,website:menu,wheelchair:description,air_conditioning,payment:cash,old_old_name,start_date,source:operator,ref:edubase,url,email,house,beer_garden,internet_access:fee,old_fhrs:id,source:addr:housenumber,source:wifi,building:levels:underground,social_facility,social_facility:for,office,source:addr,healthcare,disused:shop,disused:amenity,takeaway,cuisine,source:fhrs:id,male,reg_charity_no,service_times:url,unisex,cyclestreets_id,abandoned,check_date:opening_hours,opening_hours:signed,origin,abandoned:shop,check_date:currency:XBT,contact:facebook,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,service:bicycle:pump,diet:halal,dispensing,beauty,tailor:alteration_service,diet:vegan,diet:vegetarian,organic,charity,service:bicycle:repair,service:bicycle:retail,bicycle_parking,capacity,operator:type,amenity_1,ref_1,max_age,min_age,school:boarding,school:type,contact:instagram,music,note:real_ale,ref:GB:uprn,school:trust,nohousenumber,indoor_seating,accommodation,description:floor,smoking,power,substation,builder,overall_site,gas_insulated,layer,HE_ref,listed_status,building:flats,fixme,roof:direction,ways,type,latitude,longitude,osm_house_range
way,138152004,Cambridge,90,,,Hills Road,,"POLYGON ((0.1305524 52.1953422, 0.1306603 52.1953781, 0.1306927 52.1953432, 0.1307065 52.1953479, 0.1308082 52.195227, 0.1301163 52.195175, 0.1301009 52.1952516, 0.1304122 52.1952761, 0.1304076 52.1952875, 0.1305879 52.1953016, 0.1305524 52.1953422))",,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,"[1514456724, 1514456727, 1514456725, 1514456726, 1514456719, 1514456718, 1514456720, 1514456721, 1514456722, 1514456723, 1514456724]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.195253947010805,0.1304768274627932,90
way,138152005,Cambridge,130,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,
way,138152005,Cambridge,131,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,132,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,133,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,134,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,135,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,136,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,137,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,138,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,139,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,140,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,141,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,142,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,143,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,144,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,145,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,146,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,147,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,148,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,149,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,150,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,151,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,152,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,138152005,Cambridge,153,all,CB2 1LE,Warren Close,"survey,Bing","POLYGON ((0.1351352 52.1938477, 0.1352677 52.1938286, 0.1352212 52.1937075, 0.1348581 52.1937599, 0.1348342 52.1937631, 0.1348395 52.1937752, 0.1348625 52.1937714, 0.1349046 52.1938809, 0.1350349 52.1938621, 0.1350415 52.1938802, 0.135142 52.1938663, 0.1351352 52.1938477))",,,,,,,,residential,,,,,,6,,,,,,,,,,,,,,,,,,"[1514456685, 1514456684, 1514456675, 1514456680, 1514456681, 1514456683, 1514456682, 1514456701, 1514456687, 1514456691, 1514456689, 1514456685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19379683740384,0.13506265328692538,130-153
way,141329836,Cambridge,100,,CB2 1AR,Hills Road,,"POLYGON ((0.1307674 52.1947222, 0.1308223 52.1947444, 0.1308906 52.1947702, 0.1309533 52.1947843, 0.1310406 52.1947983, 0.1311194 52.1947991, 0.1312159 52.1947933, 0.1312942 52.1947806, 0.1313607 52.1947647, 0.1314145 52.194743, 0.131477 52.1947116, 0.1314243 52.1946725, 0.1313663 52.1946462, 0.1312904 52.1946208, 0.1312101 52.1946104, 0.1311313 52.1946076, 0.1310565 52.1946122, 0.130971 52.1946292, 0.1308852 52.1946601, 0.1308203 52.1946937, 0.1307674 52.1947222))",,,,,,,,office,,Botanic House,,,,7,0,,,,,,,,,,,,,,,,,"[1547135631, 1547135750, 2578018734, 1547135804, 2578018723, 1547135817, 2578018738, 1547135811, 1547135771, 2578018730, 1547135644, 1547135572, 2578018736, 1547135564, 2578018732, 2578018726, 1547135557, 1547135561, 2578018728, 1547135568, 1547135631]",,,,,,,,,,,,Mills & Reeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19470577022505,0.1311290772129246,100
way,141329838,,,,,,,"POLYGON ((0.1274659 52.1946722, 0.1274933 52.1945566, 0.1272312 52.1945333, 0.1272039 52.194649, 0.1274659 52.1946722))",,,University of Cambridge,,,L103,,university,,,,,,,,,,,,,,,,,,,,,,,,"[1547135484, 1547135426, 1547135418, 1547135481, 1547135484]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.194602769050675,0.12734855919986243,nan
way,141329839,Cambridge,1,,CB2 1JE,Brookside,,"POLYGON ((0.1283452 52.1940368, 0.1280812 52.1940164, 0.1280811 52.19403, 0.1280579 52.1941408, 0.1280829 52.1941423, 0.1283189 52.1941604, 0.1283423 52.1940513, 0.1283452 52.1940368))",cafe,,University of Cambridge,,,L064.2,,yes,,"Garden Café, Gilmour Suite",,yes,,,,,,,,,,,,,,,,,,,,"[1547135160, 1514361357, 1547135157, 1514361359, 1547135234, 1514361360, 1547135162, 1547135160]",,,,,,,,,,,,,,,,,,,1473189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19408849973978,0.12820143326805347,1
